"Date","ID","LSeq24","OshaDose","OshaTWA","OshaAction","NioshDose","NioshTWA","NioshLimit"
2021-08-09,"26B_SG",56.8531391281359,1.1,57.4675325004781,FALSE,0.5,61.9897000433602,FALSE
2021-08-10,"26B_SG",58.5849671293753,1.3,58.6725990818166,FALSE,0.7,63.4509804001426,FALSE
2021-08-11,"26B_SG",46.9888085897034,0.4,50.1702164559575,FALSE,0,-Inf,FALSE
2021-08-12,"26B_SG",53.1164829688364,0.6,53.0950922688723,FALSE,0.2,58.0102999566398,FALSE
2021-08-13,"26B_SG",43.1948090739032,0.3,48.0949840408936,FALSE,0,-Inf,FALSE
2021-08-14,"26B_SG",46.1933926885192,0.6,53.0950922688723,FALSE,0,-Inf,FALSE
2020-12-13,"27A_SG",54.2369328729408,1.6,60.1704329119149,FALSE,0.2,58.0102999566398,FALSE
2020-12-14,"27A_SG",57.537274622986,1.6,60.1704329119149,FALSE,0.5,61.9897000433602,FALSE
2020-12-15,"27A_SG",69.2253411059666,8.4,72.1322789414879,FALSE,7.9,73.9762709129044,FALSE
2020-12-16,"27A_SG",69.2057195669165,8.2,71.9584480880935,FALSE,7.9,73.9762709129044,FALSE
2020-12-17,"27A_SG",70.8513577684724,10.4,73.6729237657527,FALSE,11.5,75.6069784035361,FALSE
2020-12-18,"27A_SG",65.4915243008927,8,71.7803246839362,FALSE,3.3,70.1851393987789,FALSE
2020-12-19,"27A_SG",60.7946121031984,3.3,65.3925165413717,FALSE,1.1,65.4139268515822,FALSE
2021-03-28,"27A_SG",63.8679210640176,5.3,68.8102221940691,FALSE,2.3,68.6172783601759,FALSE
2021-03-29,"27A_SG",65.5222624908663,4.4,67.4677489564356,FALSE,3.4,70.3147891704226,FALSE
2021-03-30,"27A_SG",67.7960922202004,5.4,68.9450603506595,FALSE,5.7,72.5587485567249,FALSE
2021-03-31,"27A_SG",61.7429841918908,2.2,62.4676407284568,FALSE,1.4,66.4612803567824,FALSE
2021-04-01,"27A_SG",65.6311300313582,3.5,65.8169702166581,FALSE,3.5,70.4406804435028,FALSE
2021-04-02,"27A_SG",49.0444199300717,0.9,56.0199680817872,FALSE,0.1,55,FALSE
2021-04-03,"27A_SG",48.5359112942465,0.9,56.0199680817872,FALSE,0.1,55,FALSE
2021-06-06,"27A_SG",52.7891436649374,1.5,59.7048758129149,FALSE,0.2,58.0102999566398,FALSE
2021-06-07,"27A_SG",64.306515082153,3.5,65.8169702166581,FALSE,2.5,68.9794000867204,FALSE
2021-06-08,"27A_SG",65.4705542022006,4.2,67.1321707135091,FALSE,3.3,70.1851393987789,FALSE
2021-06-09,"27A_SG",64.8313086672175,4.1,66.9583398601148,FALSE,2.9,69.6239799789896,FALSE
2021-06-10,"27A_SG",68.5516002904072,6.6,70.3926247693504,FALSE,6.8,73.3250891270624,FALSE
2021-06-11,"27A_SG",54.1453580047306,1.8,61.0200763097659,FALSE,0.2,58.0102999566398,FALSE
2021-06-12,"27A_SG",52.1277274889865,1.4,59.2071866726155,FALSE,0.2,58.0102999566398,FALSE
2021-08-08,"27A_SG",49.6767275708191,1.1,57.4675325004781,FALSE,0.1,55,FALSE
2021-08-09,"27A_SG",66.5511190247696,4.2,67.1321707135091,FALSE,4.3,71.3346845557959,FALSE
2021-08-10,"27A_SG",67.1547281830991,4.8,68.0954169528085,FALSE,4.9,71.9019608002851,FALSE
2021-08-11,"27A_SG",51.8123086101667,1.3,58.6725990818166,FALSE,0.1,55,FALSE
2021-08-12,"27A_SG",63.6847985995114,3.3,65.3925165413717,FALSE,2.2,68.4242268082221,FALSE
2021-08-13,"27A_SG",50.9172560639437,1.3,58.6725990818166,FALSE,0.1,55,FALSE
2021-08-14,"27A_SG",50.9285715866109,1.3,58.6725990818166,FALSE,0.1,55,FALSE
2020-12-13,"2B_T",63.8769286436482,1.9,61.4100973118265,FALSE,2.3,68.6172783601759,FALSE
2020-12-14,"2B_T",74.465713835886,6.5,70.2824908538378,FALSE,26.7,79.2651126136458,FALSE
2020-12-15,"2B_T",73.7695557599136,8.9,72.549368010372,FALSE,22.7,78.5602585719312,FALSE
2020-12-16,"2B_T",72.0314175149399,7.2,71.0202927657234,FALSE,15.2,76.8184358794477,FALSE
2020-12-17,"2B_T",55.4646492365463,1.7,60.6077565840931,FALSE,0.3,59.7712125471966,FALSE
2020-12-18,"2B_T",70.6919670984673,8.3,72.0458871143666,FALSE,11.1,75.4532297878666,FALSE
2020-12-19,"2B_T",62.2245757571582,3.1,64.9415177345873,FALSE,1.6,67.0411998265593,FALSE
2021-03-28,"2B_T",58.052965391488,2.5,63.3897835440425,FALSE,0.6,62.7815125038364,FALSE
2021-03-29,"2B_T",49.7630538089721,0.6,53.0950922688723,FALSE,0.1,55,FALSE
2021-03-30,"2B_T",68.6731241901711,2.3,62.7882993562522,FALSE,7,73.4509804001426,FALSE
2021-03-31,"2B_T",53.6770137482967,0.7,54.2070784446368,FALSE,0.2,58.0102999566398,FALSE
2021-04-01,"2B_T",49.8791655092922,0.7,54.2070784446368,FALSE,0.1,55,FALSE
2021-04-02,"2B_T",43.1359936749367,0.3,48.0949840408936,FALSE,0,-Inf,FALSE
2021-04-03,"2B_T",40.7866287005677,0.3,48.0949840408936,FALSE,0,-Inf,FALSE
2021-06-06,"2B_T",46.4986194776132,0.6,53.0950922688723,FALSE,0,-Inf,FALSE
2021-06-07,"2B_T",51.144719114438,0.7,54.2070784446368,FALSE,0.1,55,FALSE
2021-06-08,"2B_T",52.3882203659859,0.8,55.1703246839362,FALSE,0.2,58.0102999566398,FALSE
2021-06-09,"2B_T",53.640764734285,0.9,56.0199680817872,FALSE,0.2,58.0102999566398,FALSE
2021-06-10,"2B_T",50.1014935789906,0.6,53.0950922688723,FALSE,0.1,55,FALSE
2021-06-11,"2B_T",69.2458310595781,3.4,65.6078648120719,FALSE,8,74.0308998699194,FALSE
2021-06-12,"2B_T",40.8932519772153,0.3,48.0949840408936,FALSE,0,-Inf,FALSE
2021-08-08,"2B_T",43.0874361549374,0.3,48.0949840408936,FALSE,0,-Inf,FALSE
2021-08-09,"2B_T",49.0865425489989,0.4,50.1702164559575,FALSE,0.1,55,FALSE
2021-08-10,"2B_T",53.1462885463728,0.7,54.2070784446368,FALSE,0.2,58.0102999566398,FALSE
2021-08-11,"2B_T",47.7736799669162,0.4,50.1702164559575,FALSE,0.1,55,FALSE
2021-08-12,"2B_T",50.8112201752086,0.5,51.7798917720213,FALSE,0.1,55,FALSE
2021-08-13,"2B_T",54.8070124002457,0.4,50.1702164559575,FALSE,0.3,59.7712125471966,FALSE
2021-08-14,"2B_T",38.2122286315828,0.2,45.1701082279787,FALSE,0,-Inf,FALSE
2020-12-13,"33_SG",57.7127070794764,2.4,63.0953087248298,FALSE,0.6,62.7815125038364,FALSE
2020-12-14,"33_SG",51.2444137146674,0.9,56.0199680817872,FALSE,0.1,55,FALSE
