"ID","TimeStart","TimeEnd","Duration","LAeq","SEL","LAeq_Lmax","LAFmax","LCpeak","Onset","Threshold"
"KysH",2019-06-18 21:22:25,2019-06-18 21:23:26,61,95.1,113,107.3,109.4,124.1,0.9,50
"KysH",2019-06-18 21:23:26,2019-06-18 21:24:20,54,101.1,118.5,114.1,117.2,132.6,1.4,50
"KysH",2019-06-18 21:24:20,2019-06-18 21:25:03,43,105.1,121.5,116.8,117.9,132.9,1.6,50
"KysH",2019-06-18 21:25:03,2019-06-18 21:26:07,64,94.1,112.2,107.2,109.7,126.2,1.2,50
"KysH",2019-06-18 21:26:07,2019-06-18 21:27:07,60,100.3,118.2,113.5,116.1,131.3,1.5,50
"KysH",2019-06-18 21:27:07,2019-06-18 21:27:50,43,105.2,121.6,117,118.2,132.9,2,50
"KysH",2019-06-18 21:27:50,2019-06-18 21:28:50,60,95.3,113.2,109.4,113.2,127.6,1.1,50
"KysH",2019-06-18 21:28:50,2019-06-18 21:29:49,59,99.2,116.9,113.1,114.9,132,1.2,50
"KysH",2019-06-18 21:29:49,2019-06-18 21:30:40,51,102.6,119.7,116,118.2,135.4,2.1,50
"KysH",2019-06-18 21:30:40,2019-06-18 21:31:24,44,104,120.5,116.2,117.9,133.5,1.9,50
"KysH",2019-06-18 21:31:24,2019-06-18 21:32:34,70,98.8,117.3,111.6,114.6,129.3,1.3,50
"KysH",2019-06-18 21:32:34,2019-06-18 21:33:14,40,102.4,118.5,114.3,115.8,130.6,2.5,50
"KysH",2019-06-18 21:33:14,2019-06-18 21:34:24,70,97.7,116.2,110.6,113.1,126.9,2,50
"KysH",2019-06-18 21:34:24,2019-06-18 21:35:23,59,101.5,119.2,114.9,118.2,134.2,1.6,50
"KysH",2019-06-18 21:35:23,2019-06-18 21:35:59,36,102.3,118,112.3,114,129,1.9,50
"KysH",2019-06-18 21:35:59,2019-06-18 21:37:13,74,96.3,115.1,108.3,111.8,128.4,2,50
"KysH",2019-06-18 21:37:13,2019-06-18 21:37:43,30,103.3,118.2,112.1,114.6,130.1,2.7,50
"KysH",2019-06-18 21:37:43,2019-06-18 21:38:47,64,95,113.2,107,109.3,124.4,1,50
"KysH",2019-06-18 21:38:47,2019-06-18 21:40:54,127,91.5,112.6,107.2,110.2,125.2,2.5,50
"KysH",2019-06-18 22:01:22,2019-06-18 22:02:21,59,86.4,104.2,96.5,99,116.6,2.3,50
"KysH",2019-06-18 22:02:36,2019-06-18 22:02:42,6,50.2,58.6,53.7,56.1,78.2,0.7,50
"KysH",2019-06-18 22:03:00,2019-06-18 22:05:07,127,98.7,119.8,113.8,117.1,132.2,1.3,50
"KysH",2019-06-18 22:05:07,2019-06-18 22:06:04,57,84.4,102,94.3,96.7,112,2.2,50
"KysH",2019-06-18 22:06:04,2019-06-18 22:07:32,88,96.5,116,108.9,112,127.5,1.2,50
"KysH",2019-06-18 22:07:32,2019-06-18 22:08:20,48,105.3,122.2,117.9,119.3,134.6,1.9,50
"KysH",2019-06-18 22:08:20,2019-06-18 22:09:30,70,94.6,113.1,108.8,111,129.1,1,50
"KysH",2019-06-18 22:09:30,2019-06-18 22:10:49,79,95.9,114.9,110.4,112.7,130,1,50
"KysH",2019-06-18 22:10:49,2019-06-18 22:11:22,33,105.2,120.5,118.2,120.3,135.3,1.6,50
"KysH",2019-06-18 22:11:22,2019-06-18 22:12:08,46,101.4,118.2,112.8,114.4,129.9,2.8,50
"KysH",2019-06-18 22:12:08,2019-06-18 22:13:12,64,99.1,117.3,113.6,114.9,130.4,2,50
"KysH",2019-06-18 22:13:12,2019-06-18 22:14:15,63,103,121.1,117.4,120.4,134.6,3.6,50
"KysH",2019-06-18 22:14:15,2019-06-18 22:14:46,31,98.6,113.6,107.7,109.4,125.6,1.9,50
"KysH",2019-06-18 22:14:46,2019-06-18 22:15:33,47,103.9,120.8,117.2,120,135,2.3,50
"KysH",2019-06-18 22:15:33,2019-06-18 22:16:24,51,103.6,120.7,116.6,118.8,133,1.9,50
"KysH",2019-06-18 22:16:24,2019-06-18 22:17:39,75,98.7,117.6,113.6,115.7,132.7,1.1,50
"KysH",2019-06-18 22:17:39,2019-06-18 22:18:07,28,104.6,119.2,113.4,116.4,132.9,2.5,50
"KysH",2019-06-18 22:18:07,2019-06-18 22:18:55,48,101.4,118.3,113.1,115.6,131.4,1.1,50
"KysH",2019-06-18 22:18:55,2019-06-18 22:19:49,54,95.2,112.7,107.4,110.4,126.6,1,50
"KysH",2019-06-18 22:19:49,2019-06-18 22:20:54,65,99.1,117.3,112.9,114.6,128.9,1.1,50
"KysH",2019-06-18 22:20:54,2019-06-18 22:21:40,46,103.2,120,114.9,116.9,134,1.3,50
"KysH",2019-06-18 22:21:40,2019-06-18 22:22:25,45,102.4,119,114.7,115.9,132.4,1.7,50
"KysH",2019-06-18 22:22:25,2019-06-18 22:23:25,60,101.1,119,115.7,116.9,131.7,1,50
"KysH",2019-06-18 22:23:25,2019-06-18 22:24:18,53,100.3,117.6,112.5,116.1,131.9,1.4,50
"KysH",2019-06-18 22:24:18,2019-06-18 22:25:12,54,95.4,112.8,105.5,108.4,124.6,1,50
"KysH",2019-06-18 22:25:12,2019-06-18 22:26:00,48,91.9,108.8,101.8,104.7,118.3,1.8,50
"KysH",2019-06-18 22:26:00,2019-06-18 22:26:42,42,96.9,113.2,105.6,107.9,124.8,1.4,50
"KysH",2019-06-18 22:26:42,2019-06-18 22:27:36,54,100,117.4,112,113.9,130.3,1.5,50
"KysH",2019-06-18 22:27:36,2019-06-18 22:28:32,56,100.7,118.2,113.9,115.4,132.2,0.9,50
"KysH",2019-06-18 22:28:32,2019-06-18 22:29:10,38,92.8,108.7,102.5,105,118.8,0.9,50
"KysH",2019-06-18 22:29:10,2019-06-18 22:30:16,66,97.7,116,110.6,112.8,128,0.9,50
"KysH",2019-06-18 22:30:16,2019-06-18 22:31:22,66,96,114.2,109.5,111,127.6,2.1,50
"KysH",2019-06-18 22:31:22,2019-06-18 22:32:04,42,97.3,113.6,105.6,108.1,126.4,1.5,50
"KysH",2019-06-18 22:32:04,2019-06-18 22:32:49,45,96,112.6,104.7,107,124,1.4,50
"KysH",2019-06-18 22:32:49,2019-06-18 22:33:42,53,96.1,113.4,106.7,110.8,126.4,1.1,50
"KysH",2019-06-18 22:33:42,2019-06-18 22:34:32,50,97,114,108.8,111.5,125.7,1.3,50
"KysH",2019-06-18 22:34:32,2019-06-18 22:35:37,65,101.7,119.9,115.8,117.1,131.7,1.1,50
"KysH",2019-06-18 22:35:37,2019-06-18 22:36:17,40,93.2,109.3,103.7,105.7,121.3,1.6,50
"KysH",2019-06-18 22:36:17,2019-06-18 22:37:57,100,96.4,116.4,112.7,113.9,130.5,1.1,50
"KysH",2019-06-18 22:37:57,2019-06-18 22:38:58,61,98.1,116.1,108.6,111.4,127.5,1.3,50
"KysH",2019-06-18 22:38:58,2019-06-18 22:39:36,38,95.9,111.8,106.7,110.4,126.4,2.2,50
"KysH",2019-06-18 22:39:36,2019-06-18 22:40:34,58,95.8,113.5,109.2,111.9,127,0.9,50
"KysH",2019-06-18 22:40:34,2019-06-18 22:41:34,60,98.9,116.7,109.7,111.6,127.7,1.1,50
"KysH",2019-06-18 22:41:34,2019-06-18 22:42:27,53,100.1,117.4,112.8,114.6,130.3,1.2,50
"KysH",2019-06-18 22:42:27,2019-06-18 22:43:54,87,91.7,111.2,105.2,108.2,124.2,1.8,50
"KysH",2019-06-18 22:43:54,2019-06-18 22:44:56,62,99.2,117.2,111.5,114.6,129.5,1.4,50
"KysH",2019-06-18 22:44:56,2019-06-18 22:45:57,61,96.2,114.1,110.8,113.7,129,1.3,50
"KysH",2019-06-18 22:45:57,2019-06-18 22:47:34,97,96,115.9,112.1,113.7,130.2,2.8,50
"KysH",2019-06-18 22:47:34,2019-06-18 22:48:18,44,98,114.6,109.4,111.4,126.4,2.5,50
"KysH",2019-06-18 22:48:18,2019-06-18 22:49:32,74,74.8,93.6,83.4,85.2,104.6,0.5,50
"KysH",2019-06-18 22:49:32,2019-06-18 22:53:46,254,89.9,113.9,107.9,109.3,125.4,0.5,50
"KysH",2019-06-18 22:53:46,2019-06-18 22:56:32,166,84.8,107,102,105.8,123.2,1,50
"KysH",2019-06-18 22:56:32,2019-06-18 22:59:39,187,92.4,115.2,111.3,114.5,129.5,0.6,50
"KysH",2019-06-18 22:59:39,2019-06-18 23:00:21,42,58.3,74.6,65.6,67.2,85.4,0.4,50
"KysH",2019-06-18 23:00:21,2019-06-18 23:03:17,176,93.7,116.1,112.6,116,131.4,0.9,50
"KysH",2019-06-18 23:03:17,2019-06-18 23:06:34,197,82.3,105.2,97.9,100.5,116.5,0.4,50
"KysH",2019-06-18 23:06:34,2019-06-18 23:10:17,223,88.2,111.7,107.9,111.3,127.4,0.6,50
"KysH",2019-06-18 23:10:17,2019-06-18 23:12:51,154,90,111.9,108.8,110.8,126.3,1,50
"KysH",2019-06-18 23:12:51,2019-06-18 23:13:28,37,60.3,76.1,68.5,71.4,89.2,0.7,50
"KysH",2019-06-18 23:13:28,2019-06-18 23:16:02,154,82,103.9,96.2,NA,NA,0.9,50
"KysH",2019-06-18 23:40:04,2019-06-18 23:42:56,172,53.7,76.1,58.5,59.6,95.8,0.1,50
"KysH",2019-06-18 23:43:26,2019-06-18 23:44:32,66,73.2,91.4,83.1,86.5,102.8,1.6,50
"KysH",2019-06-18 23:44:32,2019-06-18 23:45:19,47,81.2,98,91.4,93.4,109,1.5,50
"KysH",2019-06-18 23:45:19,2019-06-18 23:46:02,43,97,113.5,111.2,114.5,129.2,3.1,50
"KysH",2019-06-18 23:46:02,2019-06-18 23:47:31,89,89.3,108.9,102.8,105.2,120.8,0.7,50
"KysH",2019-06-18 23:47:31,2019-06-18 23:48:41,70,90.4,108.9,104.2,107.8,125.2,0.6,50
"KysH",2019-06-18 23:48:41,2019-06-18 23:49:41,60,77.1,95,85.5,88.6,107.6,0.5,50
"KysH",2019-06-18 23:49:41,2019-06-18 23:50:30,49,98.1,115.1,109.8,112.7,126.7,2.1,50
"KysH",2019-06-18 23:50:30,2019-06-18 23:52:45,135,97.5,118.8,115.3,117.7,133.4,1,50
"KysH",2019-06-18 23:52:45,2019-06-18 23:53:39,54,93.8,111.2,103.9,107,121.6,1.4,50
"KysH",2019-06-18 23:53:39,2019-06-18 23:54:20,41,96.7,112.9,110.5,112.6,129.5,2.5,50
"KysH",2019-06-18 23:54:20,2019-06-18 23:55:13,53,91.4,108.8,102.4,104.4,119.8,1,50
"KysH",2019-06-18 23:55:13,2019-06-18 23:55:37,24,102.8,116.8,113.6,115.6,130.3,2.3,50
"KysH",2019-06-18 23:55:37,2019-06-18 23:56:55,78,93.5,112.4,104.1,107,123.9,0.6,50
"KysH",2019-06-18 23:56:55,2019-06-18 23:58:10,75,103.9,122.7,119.8,121.1,136.2,2.4,50
"KysH",2019-06-18 23:58:10,2019-06-18 23:59:04,54,97.1,114.5,110.3,112.3,127.4,1.9,50
"KysH",2019-06-18 23:59:04,2019-06-18 23:59:59,55,101.2,118.7,112.4,115.8,132.1,0.9,50
"KysH",2019-06-19 00:00:31,2019-06-19 00:00:49,18,104.9,117.7,114,NA,NA,NA,50
"KysH",2019-06-19 00:00:49,2019-06-19 00:01:50,61,93.6,111.6,105.4,108.1,123.5,1.1,50
"KysH",2019-06-19 00:01:50,2019-06-19 00:02:36,46,99.4,116.2,112.8,115.6,131.2,1.9,50
"KysH",2019-06-19 00:02:36,2019-06-19 00:03:48,72,97.3,115.9,109.4,110.7,127,1.1,50
"KysH",2019-06-19 00:03:48,2019-06-19 00:04:28,40,97.7,113.9,107.2,109.7,126.6,2.2,50
"KysH",2019-06-19 00:04:28,2019-06-19 00:05:07,39,94.5,110.5,105.7,108.8,124.8,2.3,50
"KysH",2019-06-19 00:05:07,2019-06-19 00:06:18,71,93,111.6,107.3,111,126.8,0.7,50
"KysH",2019-06-19 00:06:18,2019-06-19 00:07:21,63,100.4,118.5,113.2,114.6,130,1.5,50
"KysH",2019-06-19 00:07:21,2019-06-19 00:07:57,36,102.1,117.7,114.6,117.4,132.1,2.2,50
"KysH",2019-06-19 00:07:57,2019-06-19 00:08:42,45,98.1,114.7,108.7,113.3,127.3,1.1,50
"KysH",2019-06-19 00:08:42,2019-06-19 00:09:56,74,93.2,111.9,108.3,111.9,125.3,0.7,50
"KysH",2019-06-19 00:09:56,2019-06-19 00:10:51,55,91.4,108.9,103.6,107.1,120.1,0.9,50
"KysH",2019-06-19 00:10:51,2019-06-19 00:11:32,41,105.6,121.8,117.3,119.3,134.9,2.1,50
"KysH",2019-06-19 00:11:32,2019-06-19 00:12:17,45,96.3,112.9,107.8,110.1,124.9,2.1,50
"KysH",2019-06-19 00:12:17,2019-06-19 00:13:20,63,97.5,115.5,109.2,113.8,128.8,1.3,50
"KysH",2019-06-19 00:13:20,2019-06-19 00:14:26,66,103.2,121.5,116.6,119.1,133.9,1.2,50
"KysH",2019-06-19 00:14:26,2019-06-19 00:15:08,42,96.6,113,106.9,108.7,123.8,1.3,50
"KysH",2019-06-19 00:15:08,2019-06-19 00:15:50,42,95.5,111.9,104.7,107.8,121.6,2,50
"KysH",2019-06-19 00:15:50,2019-06-19 00:16:56,66,99.4,117.7,115.2,118,131.8,1.3,50
"KysH",2019-06-19 00:16:56,2019-06-19 00:17:56,60,98.6,116.4,110.8,112.5,128.6,1.3,50
"KysH",2019-06-19 00:17:56,2019-06-19 00:18:33,37,103.5,119.3,114.4,116.3,132.1,3,50
"KysH",2019-06-19 00:18:33,2019-06-19 00:19:12,39,98.7,114.7,110.1,110.9,127.2,2.1,50
"KysH",2019-06-19 00:19:12,2019-06-19 00:20:18,66,92.2,110.4,103.7,107.3,127.8,0.8,50
"KysH",2019-06-19 00:20:18,2019-06-19 00:22:18,120,73.7,94.5,84,85.4,104.1,0.4,50
"KysH",2019-06-19 00:22:24,2019-06-19 00:22:38,14,50.8,62.6,53.3,53.9,80.5,0.9,50
"KysH",2019-06-19 00:22:39,2019-06-19 00:22:57,18,51,63.8,53.2,53.9,77.2,0.6,50
"KysH",2019-06-19 00:23:03,2019-06-19 00:23:09,6,49.9,58.4,50.7,52.4,79.4,0,50
"KysH",2019-06-19 00:23:22,2019-06-19 00:23:28,6,49.3,57.7,50.5,51.8,73.3,0.2,50
"KysH",2019-06-20 16:10:15,2019-06-20 16:11:01,46,76.3,93,86.5,87.1,102.4,3.6,50
"KysH",2019-06-20 16:11:32,2019-06-20 16:13:43,131,94.1,115.4,111.1,112.5,127.1,1.8,50
"KysH",2019-06-20 16:13:55,2019-06-20 16:14:33,38,78.2,94.2,86.4,87.8,101.6,2.1,50
"KysH",2019-06-20 16:14:33,2019-06-20 16:15:39,66,98.9,117.2,111.7,113.2,126.7,1.5,50
"KysH",2019-06-20 16:15:39,2019-06-20 16:16:23,44,96.8,113.3,107.6,108.8,122.8,2.2,50
"KysH",2019-06-20 16:16:23,2019-06-20 16:17:11,48,96.3,113.2,107.8,109.6,124.5,2.4,50
"KysH",2019-06-20 16:17:11,2019-06-20 16:18:15,64,88.4,106.5,99,100.4,116.4,0.8,50
"KysH",2019-06-20 16:18:15,2019-06-20 16:18:55,40,93.9,110,104.1,105.8,119.6,1.9,50
"KysH",2019-06-20 16:18:55,2019-06-20 16:19:34,39,96.4,112.5,105.6,106.7,121.9,1.3,50
"KysH",2019-06-20 16:19:34,2019-06-20 16:20:13,39,102.1,118.1,113.2,114.7,128.3,3.5,50
"KysH",2019-06-20 16:20:13,2019-06-20 16:21:24,71,85.1,103.7,95.3,97.5,113.5,0.7,50
"KysH",2019-06-20 16:21:24,2019-06-20 16:22:14,50,90.8,107.9,101.7,102.6,116,1.3,50
"KysH",2019-06-20 16:22:14,2019-06-20 16:22:57,43,98.3,114.8,109.3,110.9,126.3,2.5,50
"KysH",2019-06-20 16:22:57,2019-06-20 16:24:01,64,101,119.1,115.6,116.7,130.6,1.4,50
"KysH",2019-06-20 16:24:01,2019-06-20 16:24:51,50,88.8,105.9,99.7,100.8,115.1,1.6,50
"KysH",2019-06-20 16:24:51,2019-06-20 16:25:38,47,98.5,115.3,109.9,110.9,125.7,1.7,50
"KysH",2019-06-20 16:25:38,2019-06-20 16:26:29,51,98.3,115.4,112,112.8,127.3,2.7,50
"KysH",2019-06-20 16:26:29,2019-06-20 16:27:07,38,93.7,109.6,103.4,104.6,120.7,2,50
"KysH",2019-06-20 16:27:07,2019-06-20 16:28:01,54,96.7,114.1,108.5,109.9,123.6,2.7,50
"KysH",2019-06-20 16:28:01,2019-06-20 16:28:51,50,100,117,112.7,113.8,127.8,2.3,50
"KysH",2019-06-20 16:28:51,2019-06-20 16:29:49,58,97.3,115,109.6,111.4,125.5,2.6,50
"KysH",2019-06-20 16:29:49,2019-06-20 16:30:36,47,97.8,114.6,108.1,109.4,126.8,2.2,50
"KysH",2019-06-20 16:30:36,2019-06-20 16:31:19,43,92.9,109.3,101.6,103.2,119.4,2.1,50
"KysH",2019-06-20 16:31:19,2019-06-20 16:32:00,41,98.9,115.1,108.5,109.9,125.1,2.3,50
"KysH",2019-06-20 16:32:00,2019-06-20 16:32:42,42,94.5,110.8,104.4,105.5,120.4,1.5,50
"KysH",2019-06-20 16:32:42,2019-06-20 16:33:47,65,92.2,110.4,103.3,104.5,119.1,0.8,50
"KysH",2019-06-20 16:33:47,2019-06-20 16:34:37,50,83.4,100.5,89.4,90.6,107.2,0.7,50
"KysH",2019-06-20 16:34:37,2019-06-20 16:35:26,49,99.8,116.8,112.5,113.1,129.1,3.3,50
"KysH",2019-06-20 16:35:26,2019-06-20 16:36:20,54,95,112.4,104.2,106,121.6,1.7,50
"KysH",2019-06-20 16:36:20,2019-06-20 16:37:08,48,95.8,112.7,105.9,107.2,123.6,2.1,50
"KysH",2019-06-20 16:37:08,2019-06-20 16:37:51,43,99.4,115.9,110.2,110.8,125.6,2.7,50
"KysH",2019-06-20 16:37:51,2019-06-20 16:38:44,53,98.7,116.1,111.3,112.2,127.8,2.5,50
"KysH",2019-06-20 16:38:44,2019-06-20 16:39:35,51,100.1,117.2,113.4,114.2,127.7,2.4,50
"KysH",2019-06-20 16:39:35,2019-06-20 16:40:22,47,96.5,113.3,107.3,108.7,124.3,2.3,50
"KysH",2019-06-20 16:40:22,2019-06-20 16:41:05,43,96.4,112.8,106.3,107.6,123.9,2.4,50
"KysH",2019-06-20 16:41:05,2019-06-20 16:41:49,44,97.2,113.8,107.8,109.3,125.2,2.6,50
"KysH",2019-06-20 16:41:49,2019-06-20 16:42:40,51,94.5,111.7,103.8,106,123.3,2.4,50
"KysH",2019-06-20 16:42:40,2019-06-20 16:43:24,44,93.1,109.6,103.7,105.8,121.7,1.6,50
"KysH",2019-06-20 16:43:24,2019-06-20 16:44:12,48,93.7,110.6,105.1,106.7,121.6,1.6,50
"KysH",2019-06-20 16:44:12,2019-06-20 16:44:56,44,93.8,110.3,104.9,106.3,122.9,1.6,50
"KysH",2019-06-20 16:44:56,2019-06-20 16:45:40,44,98.2,114.8,110.1,110.6,127.1,2.5,50
"KysH",2019-06-20 16:45:40,2019-06-20 16:46:37,57,93.4,111,105.3,106.6,123.6,1,50
"KysH",2019-06-20 16:46:37,2019-06-20 16:47:30,53,99.1,116.4,111.2,112.2,126.2,1.7,50
"KysH",2019-06-20 16:47:30,2019-06-20 16:48:12,42,99.1,115.5,110.6,111.6,125.8,2.5,50
"KysH",2019-06-20 16:48:12,2019-06-20 16:48:49,37,99.4,115.2,109.9,111,127.5,2.4,50
"KysH",2019-06-20 16:48:49,2019-06-20 16:49:50,61,92,109.9,102.7,103.4,120.2,1.1,50
"KysH",2019-06-20 16:49:50,2019-06-20 16:52:05,135,88.6,109.9,104.4,105.4,120.8,0.6,50
"KysH",2019-06-20 16:52:31,2019-06-20 16:52:41,10,51,61.4,55.8,56.9,74,0,50
"KysH",2019-06-20 17:41:15,2019-06-20 17:41:25,10,51.7,62.1,57.4,63.6,76.2,2,50
"KysH",2019-06-20 17:41:26,2019-06-20 17:41:51,25,52.7,66.9,57.2,63.4,76,0.8,50
"KysH",2019-06-20 17:42:09,2019-06-20 17:42:47,38,52.7,68.7,58.5,65.2,77.7,0.4,50
"KysH",2019-06-20 17:43:54,2019-06-20 17:44:05,11,50.3,61.1,53.9,56.4,79.4,1.2,50
"KysH",2019-06-20 17:46:32,2019-06-20 17:46:50,18,51,63.8,53.5,60.5,72.6,1.1,50
"KysH",2019-06-20 17:46:58,2019-06-20 17:48:11,73,56.1,74.7,63.8,70,81.2,2.6,50
"KysH",2019-06-20 17:49:18,2019-06-20 17:49:44,26,52.3,66.6,55.9,63.6,74.7,0.2,50
"KysH",2019-06-20 17:49:45,2019-06-20 17:51:18,93,52.5,72.2,56.4,62.5,80,0.1,50
"KysH",2019-06-20 17:51:29,2019-06-20 17:52:56,87,73.1,92.6,86.9,87.7,100.2,1.6,50
"KysH",2019-06-20 17:52:58,2019-06-20 17:55:05,127,87.3,108.4,104,104.6,119.2,1.6,50
"KysH",2019-06-20 17:55:25,2019-06-20 17:58:00,155,89.7,111.7,105.6,106.2,120.8,0.9,51.8
"KysH",2019-06-20 17:58:00,2019-06-20 18:00:50,170,91.8,114.1,108.5,109.5,125.2,0.7,51.8
"KysH",2019-06-20 18:00:54,2019-06-20 18:01:42,48,74,90.9,81.2,82.6,99.5,2.2,56.5
"KysH",2019-06-20 18:01:42,2019-06-20 18:02:44,62,93.2,111.2,105.4,105.8,120.7,1.4,56.5
"KysH",2019-06-20 18:02:44,2019-06-20 18:03:44,60,99.4,117.3,112.3,113.8,127.7,1.5,56.5
"KysH",2019-06-20 18:03:44,2019-06-20 18:05:37,113,93.8,114.3,107.6,108.6,123.5,0.5,56.5
"KysH",2019-06-20 18:05:37,2019-06-20 18:07:21,104,98.3,118.5,114.1,114.7,130,1.6,56.5
"KysH",2019-06-20 18:07:21,2019-06-20 18:08:37,76,92.5,111.4,105,105.9,121.8,1.2,56.5
"KysH",2019-06-20 18:08:37,2019-06-20 18:10:12,95,85.5,105.3,98,99.2,113.3,1.5,56.5
"KysH",2019-06-20 18:10:29,2019-06-20 18:11:34,65,94,112.2,106.2,107.5,120.5,1.5,56.7
"KysH",2019-06-20 18:11:34,2019-06-20 18:13:09,95,97.8,117.6,113.1,114.5,129.2,2.9,56.7
"KysH",2019-06-20 18:13:18,2019-06-20 18:14:26,68,97.4,115.8,110,110.8,125.9,1.6,58.1
"KysH",2019-06-20 18:14:26,2019-06-20 18:15:39,73,97.4,116.1,111.4,112.7,126.9,2.8,58.1
"KysH",2019-06-20 18:15:40,2019-06-20 18:15:56,16,58.8,71.1,60.5,61.6,78.2,0.1,58.4
"KysH",2019-06-20 18:16:14,2019-06-20 18:17:18,64,97.1,115.2,110.3,111.2,125.6,1.7,57.3
"KysH",2019-06-20 18:17:18,2019-06-20 18:18:59,101,91.9,111.9,106.7,108.4,123.5,2.4,57.3
"KysH",2019-06-20 18:19:11,2019-06-20 18:20:20,69,96.1,114.6,109,109.8,125.2,1.6,54.5
"KysH",2019-06-20 18:20:20,2019-06-20 18:22:20,120,97.1,117.9,113.4,115.1,130.2,2.7,54.5
"KysH",2019-06-20 18:23:06,2019-06-20 18:25:03,117,92,112.8,108.3,109.8,125.6,1.6,53.3
"KysH",2019-06-20 18:25:56,2019-06-20 18:27:48,112,97.3,117.8,113.2,115.6,129.9,1.5,51.2
"KysH",2019-06-20 18:27:48,2019-06-20 18:29:24,96,95.2,115.1,109.7,110.4,124.7,1,51.2
"KysH",2019-06-20 18:29:24,2019-06-20 18:30:54,90,94.3,113.9,108.7,111.2,127.8,2.5,51.2
"KysH",2019-06-20 18:31:22,2019-06-20 18:33:32,130,92,113.2,107.6,108.9,123.6,1.2,50
"KysH",2019-06-20 18:34:38,2019-06-20 18:36:38,120,95.4,116.2,112.2,113.4,127.4,1.6,50
"KysH",2019-06-20 18:37:21,2019-06-20 18:39:32,131,91,112.2,107.1,107.6,122.8,1.3,50
"KysH",2019-06-20 18:39:58,2019-06-20 18:42:32,154,93.4,115.3,110.1,111.4,127.6,0.9,50
"KysH",2019-06-20 18:43:26,2019-06-20 18:45:42,136,91.4,112.8,106.3,107.3,121.6,1.4,50
"KysH",2019-06-20 21:45:32,2019-06-20 21:46:22,50,90.6,107.7,100.8,104.7,120.4,3.3,50
"KysH",2019-06-20 21:47:06,2019-06-20 21:48:13,67,96.2,114.5,107.9,110.1,126.7,1.8,58.4
"KysH",2019-06-20 21:48:13,2019-06-20 21:49:25,72,74.6,93.3,80.7,82.1,101.9,2.1,58.4
"KysH",2019-06-20 21:49:25,2019-06-20 21:50:04,39,79.7,95.7,90.2,92.4,106,1.5,58.4
"KysH",2019-06-20 21:50:04,2019-06-20 21:50:41,37,98.3,114.1,107.2,109.6,126,1.6,58.4
"KysH",2019-06-20 21:50:41,2019-06-20 21:52:01,80,94.8,113.9,108.2,110.1,125,0.9,58.4
"KysH",2019-06-20 21:52:01,2019-06-20 21:52:53,52,78.7,95.9,85.4,87.3,106.3,0.9,58.4
"KysH",2019-06-20 21:52:53,2019-06-20 21:53:57,64,92,110.1,104.3,106.1,122.8,1.2,58.4
"KysH",2019-06-20 21:53:57,2019-06-20 21:54:55,58,96.3,114,107.9,110.6,126.6,0.9,58.4
"KysH",2019-06-20 21:54:55,2019-06-20 21:55:51,56,81.7,99.3,91.4,93.7,109.2,0.7,58.4
"KysH",2019-06-20 21:55:51,2019-06-20 21:56:28,37,101.7,117.5,113.2,115.9,129.8,2.2,58.4
"KysH",2019-06-20 21:56:28,2019-06-20 21:57:20,52,95.1,112.3,107.9,110.9,125.1,1.3,58.4
"KysH",2019-06-20 21:57:20,2019-06-20 21:58:15,55,94.2,111.7,105.1,108,124.6,1.5,58.4
"KysH",2019-06-20 21:58:15,2019-06-20 21:58:56,41,97.5,113.7,106.2,108.2,124.6,1.1,58.4
"KysH",2019-06-20 21:58:56,2019-06-20 21:59:50,54,99.6,117,110.8,113,127.5,1.5,58.4
"KysH",2019-06-20 21:59:50,2019-06-20 22:00:40,50,93.7,110.8,106,109.2,124.9,1.4,58.4
"KysH",2019-06-20 22:00:40,2019-06-20 22:01:38,58,98.2,116,110.5,113.3,129.4,1.6,58.4
"KysH",2019-06-20 22:01:38,2019-06-20 22:02:19,41,98.2,114.5,108.9,110.5,125.8,2,58.4
"KysH",2019-06-20 22:02:19,2019-06-20 22:03:16,57,97.8,115.4,108.5,111.4,126.6,1.4,58.4
"KysH",2019-06-20 22:03:16,2019-06-20 22:03:59,43,97.9,114.3,108.9,110.5,124.8,1.4,58.4
"KysH",2019-06-20 22:03:59,2019-06-20 22:05:03,64,95.1,113.3,107.7,110.6,126.6,1.3,58.4
"KysH",2019-06-20 22:05:03,2019-06-20 22:05:31,28,100.9,115.5,110.6,112.2,128.9,2.2,58.4
"KysH",2019-06-20 22:05:31,2019-06-20 22:06:35,64,96.3,114.4,109.1,110.4,125.6,1.1,58.4
"KysH",2019-06-20 22:06:35,2019-06-20 22:07:21,46,91.2,107.9,99.7,102.8,117.9,0.9,58.4
"KysH",2019-06-20 22:07:21,2019-06-20 22:08:17,56,100.3,117.9,114.7,118,134,1.9,58.4
"KysH",2019-06-20 22:08:17,2019-06-20 22:08:47,30,98.9,113.8,108.3,109.8,125,1.7,58.4
"KysH",2019-06-20 22:08:47,2019-06-20 22:09:53,66,98,116.3,111.3,113.5,128.4,0.7,58.4
"KysH",2019-06-20 22:09:53,2019-06-20 22:10:45,52,95.2,112.4,107.2,111.6,127.3,1.5,58.4
"KysH",2019-06-20 22:10:45,2019-06-20 22:11:26,41,97.5,113.8,107.8,108.6,123.3,1.5,58.4
"KysH",2019-06-20 22:11:26,2019-06-20 22:12:17,51,97.4,114.6,109.5,111.4,126.9,1,58.4
