Aircraft,Engine,Profile,Long Name,Track,Track Type,Runway,Noise Model,A/C Category,Rep,Track Group,Num Day,Num Night,Num Total,% Day,% Night,% Total
Transient Jet,CFM56-7B-24,402,Departure Runway 07 - East Long,07D1C,Departure,07,NMap,Transient,No,Departure,0,0,0,,,
Transient Jet,CFM56-7B-24,403,Departure Runway 07 - South Center,07D2B,Departure,07,NMap,Transient,No,Departure,0,0,0,,,
Transient Jet,CFM56-7B-24,404,Departure Runway 07 - South Long,07D2C,Departure,07,NMap,Transient,No,Departure,0,0,0,,,
Transient Jet,CFM56-7B-24,405,Rep - Departure Runway 14 - East Center,14D1B,Departure,14,NMap,Transient,Yes,Departure,0,0,0,,,
Transient Jet,CFM56-7B-24,406,Departure Runway 14 - East Long,14D1C,Departure,14,NMap,Transient,No,Departure,0.142857145,0,0.142857145,,,
Transient Jet,CFM56-7B-24,407,Departure Runway 14 - South Center,14D2B,Departure,14,NMap,Transient,No,Departure,0.1785714275,0,0.1785714275,,,
Transient Jet,CFM56-7B-24,408,Departure Runway 14 - South Long,14D2C,Departure,14,NMap,Transient,No,Departure,0.035714285,0,0.035714285,,,
Transient Jet,CFM56-7B-24,409,Departure Runway 25 - East Center,25D1B,Departure,25,NMap,Transient,No,Departure,0.5714285725,0,0.5714285725,,,
Transient Jet,CFM56-7B-24,410,Departure Runway 25 - East Long,25D1C,Departure,25,NMap,Transient,No,Departure,0,0,0,,,
Transient Jet,CFM56-7B-24,411,Departure Runway 25 - South Center,25D2B,Departure,25,NMap,Transient,No,Departure,0.285714285,0,0.285714285,,,
Transient Jet,CFM56-7B-24,412,Departure Runway 25 - South Long,25D2C,Departure,25,NMap,Transient,No,Departure,0.07142857,0,0.07142857,,,
Transient Jet,CFM56-7B-24,413,Departure Runway 32 - East Center,32D1B,Departure,32,NMap,Transient,No,Departure,0.035714285,0,0.035714285,,,
Transient Jet,CFM56-7B-24,414,Departure Runway 32 - East Long,32D1C,Departure,32,NMap,Transient,No,Departure,0,0,0,,,
Transient Jet,CFM56-7B-24,415,Departure Runway 32 - South Center,32D2B,Departure,32,NMap,Transient,No,Departure,0,0,0,,,
Transient Jet,CFM56-7B-24,416,Departure Runway 32 - South Long,32D2C,Departure,32,NMap,Transient,No,Departure,0,0,0,,,
Transient Jet,CFM56-7B-24,417,Arrival VFR,07A1A,Arrival,07,NMap,Transient,No,P3 P8 C9 VFR non breaks,0,0,0,,,
Transient Jet,CFM56-7B-24,418,Arrival VFR,07A3B,Arrival,07,NMap,Transient,No,P3 P8 C9 VFR non breaks,0,0,0,,,
Transient Jet,CFM56-7B-24,419,Arrival VFR,07A4D,Arrival,07,NMap,Transient,No,P3 P8 C9 VFR non breaks,0,0,0,,,
Transient Jet,CFM56-7B-24,421,Arrival VFR,14A3D,Arrival,14,NMap,Transient,No,P3 P8 C9 VFR non breaks,0.035714285,0,0.035714285,,,
Transient Jet,CFM56-7B-24,423,Arrival VFR,14A4D,Arrival,14,NMap,Transient,No,P3 P8 C9 VFR non breaks,0.0714285725,0,0.0714285725,,,
Transient Jet,CFM56-7B-24,424,Arrival VFR,25A3D,Arrival,25,NMap,Transient,No,P3 P8 C9 VFR non breaks,0.1071428575,0,0.1071428575,,,
Transient Jet,CFM56-7B-24,425,Arrival VFR,25A4B,Arrival,25,NMap,Transient,No,P3 P8 C9 VFR non breaks,0.1428571425,0,0.1428571425,,,
Transient Jet,CFM56-7B-24,426,Arrival VFR,25A4C,Arrival,25,NMap,Transient,No,P3 P8 C9 VFR non breaks,0.1071428575,0,0.1071428575,,,
Transient Jet,CFM56-7B-24,428,Arrival VFR,32A3D,Arrival,32,NMap,Transient,No,P3 P8 C9 VFR non breaks,0.1071428575,0,0.1071428575,,,
Transient Jet,CFM56-7B-24,430,Arrival VFR,32A4D,Arrival,32,NMap,Transient,No,P3 P8 C9 VFR non breaks,0,0,0,,,
Transient Jet,CFM56-7B-24,436B,Arrival,07A2B,Arrival,07,NMap,Transient,No,P3 P8 IFR and Growler VFR non breaks,0,0,0,,,
Transient Jet,CFM56-7B-24,436C,Arrival,07A2C,Arrival,07,NMap,Transient,No,P3 P8 IFR and Growler VFR non breaks,0,0,0,,,
Transient Jet,CFM56-7B-24,437B,Rep - Arrival,14A1B,Arrival,14,NMap,Transient,Yes,P3 P8 IFR and Growler VFR non breaks,0.035714285,0,0.035714285,,,
Transient Jet,CFM56-7B-24,437C,Arrival,14A1C,Arrival,14,NMap,Transient,No,P3 P8 IFR and Growler VFR non breaks,0.035714285,0,0.035714285,,,
Transient Jet,CFM56-7B-24,438B,Arrival,14A2B,Arrival,14,NMap,Transient,No,P3 P8 IFR and Growler VFR non breaks,0.035714285,0,0.035714285,,,
Transient Jet,CFM56-7B-24,438C,Arrival,14A2C,Arrival,14,NMap,Transient,No,P3 P8 IFR and Growler VFR non breaks,0,0,0,,,
Transient Jet,CFM56-7B-24,439D,Arrival from East,25A1D,Arrival,25,NMap,Based,No,P3 P8 IFR and Growler VFR non breaks,1,0,1,,,
Transient Jet,CFM56-7B-24,440B,Rep - Arrival,25A2B,Arrival,25,NMap,Transient,Yes,P3 P8 IFR and Growler VFR non breaks,0,0,0,,,
Transient Jet,CFM56-7B-24,440C,Arrival,25A2C,Arrival,25,NMap,Transient,No,P3 P8 IFR and Growler VFR non breaks,0,0,0,,,
Transient Jet,CFM56-7B-24,441C,Arrival,32A1C,Arrival,32,NMap,Transient,No,P3 P8 IFR and Growler VFR non breaks,0,0,0,,,
Transient Jet,CFM56-7B-24,442B,Arrival,32A2B,Arrival,32,NMap,Transient,No,P3 P8 IFR and Growler VFR non breaks,0,0,0,,,
Transient Jet,CFM56-7B-24,442C,Arrival,32A2C,Arrival,32,NMap,Transient,No,P3 P8 IFR and Growler VFR non breaks,0,0,0,,,
Transient Jet,CFM56-7B-24,447B,GCA Box Pattern Whidbey Runway 07 - Center,07G1B,Closed Pattern,07,NMap,Transient,No,GCA Pattern,0,0,0,,,
Transient Jet,CFM56-7B-24,447C,GCA Box Pattern Whidbey Runway 07 - Long,07G1C,Closed Pattern,07,NMap,Transient,No,GCA Pattern,0,0,0,,,
Transient Jet,CFM56-7B-24,448B,GCA Box Pattern Whidbey Runway 14 - Center,14G1B,Closed Pattern,14,NMap,Transient,No,GCA Pattern,0.25,0,0.25,,,
Transient Jet,CFM56-7B-24,448C,GCA Box Pattern Whidbey Runway 14 - Long,14G1C,Closed Pattern,14,NMap,Transient,No,GCA Pattern,0,0,0,,,
Transient Jet,CFM56-7B-24,449B,Rep - GCA Box Pattern Whidbey Runway 25 - Center,25G1B,Closed Pattern,25,NMap,Transient,Yes,GCA Pattern,0.17857143,0,0.17857143,,,
Transient Jet,CFM56-7B-24,449C,GCA Box Pattern Whidbey Runway 25 - Long,25G1C,Closed Pattern,25,NMap,Transient,No,GCA Pattern,0,0,0,,,
Transient Jet,CFM56-7B-24,450B,GCA Box Pattern Whidbey Runway 32 - Center,32G1B,Closed Pattern,32,NMap,Transient,No,GCA Pattern,0,0,0,,,
Transient Jet,CFM56-7B-24,450C,GCA Box Pattern Whidbey Runway 32 - Long,32G1C,Closed Pattern,32,NMap,Transient,No,GCA Pattern,0,0,0,,,
Transient Jet,CFM56-7B-24,451B,Touch & Go,07TU2C,Closed Pattern,07,NMap,Transient,No,Touch and Go at Ault Field,0,0,0,,,
Transient Jet,CFM56-7B-24,452B,Touch & Go,14TU2C,Closed Pattern,14,NMap,Transient,Yes,Touch and Go at Ault Field,0,0,0,,,
Transient Jet,CFM56-7B-24,453B,Touch & Go,25TU2C,Closed Pattern,25,NMap,Transient,No,Touch and Go at Ault Field,0.035714285,0,0.035714285,,,
Transient Jet,CFM56-7B-24,454B,Touch & Go,32TU2C,Closed Pattern,32,NMap,Transient,No,Touch and Go at Ault Field,0.035714285,0,0.035714285,,,
P-8,CFM56-7B-24,501_mod,Departure,07D1B,Departure,07,NMap,Based,No,Departure,0.464285705,0,0.464285705,,,
P-8,CFM56-7B-24,502_mod,Departure,07D1C,Departure,07,NMap,Based,No,Departure,0.035714285,0,0.035714285,,,
P-8,CFM56-7B-24,503_mod,Departure,07D2B,Departure,07,NMap,Based,No,Departure,0.25,0,0.25,,,
P-8,CFM56-7B-24,504_mod,Departure,07D2C,Departure,07,NMap,Based,No,Departure,0,0,0,,,
P-8,CFM56-7B-24,505_mod,Departure,14D1B,Departure,14,NMap,Based,No,Departure,0.1785714275,0.035714285,0.2142857125,,,
P-8,CFM56-7B-24,506_mod,Departure,14D1C,Departure,14,NMap,Based,No,Departure,0.17857143,0.0714285725,0.2500000025,,,
P-8,CFM56-7B-24,507_mod,Departure,14D2B,Departure,14,NMap,Based,No,Departure,0.3928571325,0.035714285,0.4285714175,,,
P-8,CFM56-7B-24,508_mod,Departure,14D2C,Departure,14,NMap,Based,No,Departure,0.2857142875,0,0.2857142875,,,
P-8,CFM56-7B-24,509_mod,Departure,25D1B,Departure,25,NMap,Based,No,Departure,1.1428571475,0.07142857,1.2142857175,,,
P-8,CFM56-7B-24,510_mod,Departure,25D1C,Departure,25,NMap,Based,No,Departure,0.285714285,0,0.285714285,,,
P-8,CFM56-7B-24,511_mod,Rep - Departure,25D2B,Departure,25,NMap,Based,Yes,Departure,0.785714285,0.1071428575,0.8928571425,,,
P-8,CFM56-7B-24,512_mod,Departure,25D2C,Departure,25,NMap,Based,No,Departure,0.214285715,0,0.214285715,,,
P-8,CFM56-7B-24,513_mod,Departure,32D1B,Departure,32,NMap,Based,No,Departure,0.035714285,0,0.035714285,,,
P-8,CFM56-7B-24,514_mod,Departure,32D1C,Departure,32,NMap,Based,No,Departure,0,0,0,,,
P-8,CFM56-7B-24,515_mod,Departure,32D2B,Departure,32,NMap,Based,No,Departure,0.035714285,0,0.035714285,,,
P-8,CFM56-7B-24,516_mod,Departure,32D2C,Departure,32,NMap,Based,No,Departure,0,0,0,,,
P-8,CFM56-7B-24,521,Arrival,07A1A,Arrival,07,NMap,Based,No,P3 P8 C9 VFR non breaks,0,0,0,,,
P-8,CFM56-7B-24,522,Arrival,07A3B,Arrival,07,NMap,Based,No,P3 P8 C9 VFR non breaks,0,0,0,,,
P-8,CFM56-7B-24,523,Arrival,07A4D,Arrival,07,NMap,Based,No,P3 P8 C9 VFR non breaks,0,0,0,,,
P-8,CFM56-7B-24,525,Arrival,14A3D,Arrival,14,NMap,Based,No,P3 P8 C9 VFR non breaks,0.285714275,0.035714285,0.32142856,,,
P-8,CFM56-7B-24,527,Arrival,14A4D,Arrival,14,NMap,Based,No,P3 P8 C9 VFR non breaks,0.285714285,0,0.285714285,,,
P-8,CFM56-7B-24,528,Arrival,25A3D,Arrival,25,NMap,Based,No,P3 P8 C9 VFR non breaks,0.035714285,0,0.035714285,,,
P-8,CFM56-7B-24,529,Rep - Arrival,25A4B,Arrival,25,NMap,Based,Yes,P3 P8 C9 VFR non breaks,0.42857143,0,0.42857143,,,
P-8,CFM56-7B-24,530,Arrival,25A4C,Arrival,25,NMap,Based,No,P3 P8 C9 VFR non breaks,0.0714285725,0,0.0714285725,,,
P-8,CFM56-7B-24,532,Arrival,32A3D,Arrival,32,NMap,Based,No,P3 P8 C9 VFR non breaks,0.035714285,0,0.035714285,,,
P-8,CFM56-7B-24,534,Arrival,32A4D,Arrival,32,NMap,Based,No,P3 P8 C9 VFR non breaks,0,0,0,,,
P-8,CFM56-7B-24,536B_mod,Arrival,07A2B,Arrival,07,NMap,Based,No,P3 P8 IFR and Growler VFR non breaks,0.07142857,0,0.07142857,,,
P-8,CFM56-7B-24,536C_mod,Arrival,07A2C,Arrival,07,NMap,Based,No,P3 P8 IFR and Growler VFR non breaks,0,0,0,,,
P-8,CFM56-7B-24,537B_mod,Rep - Arrival,14A1B,Arrival,14,NMap,Based,Yes,P3 P8 IFR and Growler VFR non breaks,0.2142857125,0,0.2142857125,,,
P-8,CFM56-7B-24,537C_mod,Arrival,14A1C,Arrival,14,NMap,Based,No,P3 P8 IFR and Growler VFR non breaks,0.0714285725,0,0.0714285725,,,
P-8,CFM56-7B-24,538B_mod,Arrival,14A2B,Arrival,14,NMap,Based,No,P3 P8 IFR and Growler VFR non breaks,0.1428571425,0,0.1428571425,,,
P-8,CFM56-7B-24,538C_mod,Arrival,14A2C,Arrival,14,NMap,Based,No,P3 P8 IFR and Growler VFR non breaks,0.1071428575,0,0.1071428575,,,
P-8,CFM56-7B-24,539D,Arrival from East,25A1D,Arrival,25,NMap,Based,No,P3 P8 IFR and Growler VFR non breaks,1.2857142825,0.1071428575,1.39285714,,,
P-8,CFM56-7B-24,540B_mod,Rep - Arrival,25A2B,Arrival,25,NMap,Based,Yes,P3 P8 IFR and Growler VFR non breaks,0.392857145,0,0.392857145,,,
P-8,CFM56-7B-24,540C_mod,Arrival,25A2C,Arrival,25,NMap,Based,No,P3 P8 IFR and Growler VFR non breaks,0.07142857,0,0.07142857,,,
P-8,CFM56-7B-24,541C_mod,Arrival,32A1C,Arrival,32,NMap,Based,No,P3 P8 IFR and Growler VFR non breaks,0,0,0,,,
P-8,CFM56-7B-24,542B_mod,Arrival,32A2B,Arrival,32,NMap,Based,No,P3 P8 IFR and Growler VFR non breaks,0.035714285,0,0.035714285,,,
P-8,CFM56-7B-24,542C_mod,Arrival,32A2C,Arrival,32,NMap,Based,No,P3 P8 IFR and Growler VFR non breaks,0,0,0,,,
P-8,CFM56-7B-24,543,Low TACAN Arrival Runway 07,07ALT,Arrival,07,NMap,Based,No,HI TACAN Arrival,0,0,0,,,
P-8,CFM56-7B-24,544,Rep - Low TACAN Arrival Runway 14,14ALT,Arrival,14,NMap,Based,Yes,HI TACAN Arrival,0,0,0,,,
P-8,CFM56-7B-24,545,Low TACAN Arrival Runway 25,25ALT,Arrival,25,NMap,Based,No,HI TACAN Arrival,0.035714285,0,0.035714285,,,
P-8,CFM56-7B-24,546,Low TACAN Arrival Runway 32,32ALT,Arrival,32,NMap,Based,No,HI TACAN Arrival,0,0,0,,,
P-8,CFM56-7B-24,547B_mod,GCA Box Pattern Whidbey Runway 07 - Center,07G1B,Closed Pattern,07,NMap,Based,No,GCA Pattern,0.035714285,0.1785714275,0.2142857125,,,
P-8,CFM56-7B-24,547C_mod,GCA Box Pattern Whidbey Runway 07 - Long,07G1C,Closed Pattern,07,NMap,Based,No,GCA Pattern,0,0,0,,,
P-8,CFM56-7B-24,548B_mod,GCA Box Pattern Whidbey Runway 14 - Center,14G1B,Closed Pattern,14,NMap,Based,No,GCA Pattern,0.0714285725,0,0.0714285725,,,
P-8,CFM56-7B-24,548C_mod,GCA Box Pattern Whidbey Runway 14 - Long,14G1C,Closed Pattern,14,NMap,Based,No,GCA Pattern,0,0,0,,,
P-8,CFM56-7B-24,549B_mod,Rep - GCA Box Pattern Whidbey Runway 25 - Center,25G1B,Closed Pattern,25,NMap,Based,Yes,GCA Pattern,0.25,0,0.25,,,
P-8,CFM56-7B-24,549C_mod,GCA Box Pattern Whidbey Runway 25 - Long,25G1C,Closed Pattern,25,NMap,Based,No,GCA Pattern,0.1785714275,0,0.1785714275,,,
P-8,CFM56-7B-24,550B_mod,GCA Box Pattern Whidbey Runway 32 - Center,32G1B,Closed Pattern,32,NMap,Based,No,GCA Pattern,0,0,0,,,
P-8,CFM56-7B-24,550C_mod,GCA Box Pattern Whidbey Runway 32 - Long,32G1C,Closed Pattern,32,NMap,Based,No,GCA Pattern,0,0,0,,,
P-8,CFM56-7B-24,551B_mod,Touch & Go,07TU2C,Closed Pattern,07,NMap,Based,No,Touch and Go at Ault Field,0,0,0,,,
P-8,CFM56-7B-24,552B_mod,Touch & Go,14TU2C,Closed Pattern,14,NMap,Based,Yes,Touch and Go at Ault Field,0.214285715,0,0.214285715,,,
P-8,CFM56-7B-24,553B_mod,Touch & Go,25TU2C,Closed Pattern,25,NMap,Based,No,Touch and Go at Ault Field,1.7857142925,0,1.7857142925,,,
P-8,CFM56-7B-24,554B_mod,Touch & Go,32TU2C,Closed Pattern,32,NMap,Based,No,Touch and Go at Ault Field,0,0,0,,,
